,Date,Hour,Daily Peak Probability,Vote
5403,8/13/2008,5,,0
5404,8/13/2008,6,,0
5405,8/13/2008,7,,0
5406,8/13/2008,8,,0
5407,8/13/2008,9,,0
5408,8/13/2008,10,,0
5409,8/13/2008,11,,0
5410,8/13/2008,12,,0
5411,8/13/2008,13,,0
5412,8/13/2008,14,,0
5413,8/13/2008,15,,0
5414,8/13/2008,16,,0
5415,8/13/2008,17,,383
5416,8/13/2008,18,,427
5417,8/13/2008,19,,190
5418,8/13/2008,20,,0
5419,8/13/2008,21,,0
5420,8/13/2008,22,,0
5421,8/13/2008,23,,0
5422,8/13/2008,24,,0
5423,8/14/2008,1,,0
5424,8/14/2008,2,,0
5425,8/14/2008,3,,0
5426,8/14/2008,4,,0
5427,8/14/2008,5,,0
5428,8/14/2008,6,,0
5429,8/14/2008,7,,0
5430,8/14/2008,8,,0
5431,8/14/2008,9,,0
5432,8/14/2008,10,,0
5433,8/14/2008,11,,0
5434,8/14/2008,12,,0
5435,8/14/2008,13,,0
5436,8/14/2008,14,,0
5437,8/14/2008,15,,0
5438,8/14/2008,16,,5
5439,8/14/2008,17,,495
5440,8/14/2008,18,,500
5441,8/14/2008,19,,0
5442,8/14/2008,20,,0
5443,8/14/2008,21,,0
5444,8/14/2008,22,,0
5445,8/14/2008,23,,0
5446,8/14/2008,24,,0
5447,8/15/2008,1,,0
5448,8/15/2008,2,,0
5449,8/15/2008,3,,0
5450,8/15/2008,4,,0
5451,8/15/2008,5,,0
5452,8/15/2008,6,,0
5453,8/15/2008,7,,0
5454,8/15/2008,8,,0
5455,8/15/2008,9,,0
5456,8/15/2008,10,,0
5457,8/15/2008,11,,0
5458,8/15/2008,12,,0
5459,8/15/2008,13,,0
5460,8/15/2008,14,,0
5461,8/15/2008,15,,7
5462,8/15/2008,16,,108
5463,8/15/2008,17,,681
5464,8/15/2008,18,,204
5465,8/15/2008,19,,0
5466,8/15/2008,20,,0
5467,8/15/2008,21,,0
5468,8/15/2008,22,,0
5469,8/15/2008,23,,0
5470,8/15/2008,24,,0
5471,8/16/2008,1,,0
5472,8/16/2008,2,,0
5473,8/16/2008,3,,0
5474,8/16/2008,4,,0
5475,8/16/2008,5,,0
5476,8/16/2008,6,,0
5477,8/16/2008,7,,0
5478,8/16/2008,8,,0
5479,8/16/2008,9,,0
5480,8/16/2008,10,,0
5481,8/16/2008,11,,0
5482,8/16/2008,12,,0
5483,8/16/2008,13,,0
5484,8/16/2008,14,,0
5485,8/16/2008,15,,0
5486,8/16/2008,16,,0
5487,8/16/2008,17,,202
5488,8/16/2008,18,,795
5489,8/16/2008,19,,3
5490,8/16/2008,20,,0
5491,8/16/2008,21,,0
5492,8/16/2008,22,,0
5493,8/16/2008,23,,0
5494,8/16/2008,24,,0
5495,8/17/2008,1,,0
5496,8/17/2008,2,,0
5497,8/17/2008,3,,0
5498,8/17/2008,4,,0
5499,8/17/2008,5,,0
5500,8/17/2008,6,,0
5501,8/17/2008,7,,0
5502,8/17/2008,8,,0
5503,8/17/2008,9,,0
5504,8/17/2008,10,,0
5505,8/17/2008,11,,0
5506,8/17/2008,12,,0
5507,8/17/2008,13,,0
5508,8/17/2008,14,,0
5509,8/17/2008,15,,0
5510,8/17/2008,16,,28
5511,8/17/2008,17,,570
5512,8/17/2008,18,,241
5513,8/17/2008,19,,160
5514,8/17/2008,20,,1
5515,8/17/2008,21,,0
5516,8/17/2008,22,,0
5517,8/17/2008,23,,0
5518,8/17/2008,24,,0
5519,8/18/2008,1,,0
5520,8/18/2008,2,,0
5521,8/18/2008,3,,0
5522,8/18/2008,4,,0
5523,8/18/2008,5,,0
5524,8/18/2008,6,,0
5525,8/18/2008,7,,0
5526,8/18/2008,8,,0
5527,8/18/2008,9,,0
5528,8/18/2008,10,,0
5529,8/18/2008,11,,0
5530,8/18/2008,12,,0
5531,8/18/2008,13,,0
5532,8/18/2008,14,,0
5533,8/18/2008,15,,0
5534,8/18/2008,16,,0
5535,8/18/2008,17,,88
5536,8/18/2008,18,,862
5537,8/18/2008,19,,50
5538,8/18/2008,20,,0
5539,8/18/2008,21,,0
5540,8/18/2008,22,,0
5541,8/18/2008,23,,0
5542,8/18/2008,24,,0
5543,8/19/2008,1,,0
5544,8/19/2008,2,,0
5545,8/19/2008,3,,0
5546,8/19/2008,4,,0
5547,8/19/2008,5,,0
5548,8/19/2008,6,,0
5549,8/19/2008,7,,0
5550,8/19/2008,8,,0
5551,8/19/2008,9,,0
5552,8/19/2008,10,,0
5553,8/19/2008,11,,0
5554,8/19/2008,12,,0
5555,8/19/2008,13,,0
5556,8/19/2008,14,,0
5557,8/19/2008,15,,4
5558,8/19/2008,16,,181
5559,8/19/2008,17,,641
5560,8/19/2008,18,,160
5561,8/19/2008,19,,14
5562,8/19/2008,20,,0
5563,8/19/2008,21,,0
5564,8/19/2008,22,,0
5565,8/19/2008,23,,0
5566,8/19/2008,24,,0
5567,8/20/2008,1,,0
5568,8/20/2008,2,,0
5569,8/20/2008,3,,0
5570,8/20/2008,4,,0
5571,8/20/2008,5,,0
5572,8/20/2008,6,,0
5573,8/20/2008,7,,0
5574,8/20/2008,8,,0
5575,8/20/2008,9,,0
5576,8/20/2008,10,,0
5577,8/20/2008,11,,0
5578,8/20/2008,12,,0
5579,8/20/2008,13,,0
5580,8/20/2008,14,,2
5581,8/20/2008,15,,689
5582,8/20/2008,16,,150
5583,8/20/2008,17,,140
5584,8/20/2008,18,,19
5585,8/20/2008,19,,0
5586,8/20/2008,20,,0
5587,8/20/2008,21,,0
5588,8/20/2008,22,,0
5589,8/20/2008,23,,0
5590,8/20/2008,24,,0
5591,8/21/2008,1,,0
5592,8/21/2008,2,,0
5593,8/21/2008,3,,0
5594,8/21/2008,4,,0
5595,8/21/2008,5,,0
5596,8/21/2008,6,,0
5597,8/21/2008,7,,0
5598,8/21/2008,8,,0
5599,8/21/2008,9,,0
5600,8/21/2008,10,,0
5601,8/21/2008,11,,0
5602,8/21/2008,12,,0
5603,8/21/2008,13,,0
5604,8/21/2008,14,,0
5605,8/21/2008,15,,95
5606,8/21/2008,16,,161
5607,8/21/2008,17,,664
5608,8/21/2008,18,,77
5609,8/21/2008,19,,3
5610,8/21/2008,20,,0
5611,8/21/2008,21,,0
5612,8/21/2008,22,,0
5613,8/21/2008,23,,0
5614,8/21/2008,24,,0
5615,8/22/2008,1,,0
5616,8/22/2008,2,,0
5617,8/22/2008,3,,0
5618,8/22/2008,4,,0
5619,8/22/2008,5,,0
5620,8/22/2008,6,,0
5621,8/22/2008,7,,0
5622,8/22/2008,8,,0
5623,8/22/2008,9,,0
5624,8/22/2008,10,,0
5625,8/22/2008,11,,0
5626,8/22/2008,12,,0
5627,8/22/2008,13,,0
5628,8/22/2008,14,,0
5629,8/22/2008,15,,0
5630,8/22/2008,16,,2
5631,8/22/2008,17,,341
5632,8/22/2008,18,,617
5633,8/22/2008,19,,40
5634,8/22/2008,20,,0
5635,8/22/2008,21,,0
5636,8/22/2008,22,,0
5637,8/22/2008,23,,0
5638,8/22/2008,24,,0
5639,8/23/2008,1,,0
5640,8/23/2008,2,,0
5641,8/23/2008,3,,0
5642,8/23/2008,4,,0
5643,8/23/2008,5,,0
5644,8/23/2008,6,,0
5645,8/23/2008,7,,0
5646,8/23/2008,8,,0
5647,8/23/2008,9,,0
5648,8/23/2008,10,,0
5649,8/23/2008,11,,0
5650,8/23/2008,12,,0
5651,8/23/2008,13,,0
5652,8/23/2008,14,,0
5653,8/23/2008,15,,2
5654,8/23/2008,16,,124
5655,8/23/2008,17,,650
5656,8/23/2008,18,,222
5657,8/23/2008,19,,2
5658,8/23/2008,20,,0
5659,8/23/2008,21,,0
5660,8/23/2008,22,,0
5661,8/23/2008,23,,0
5662,8/23/2008,24,,0
5663,8/24/2008,1,,0
5664,8/24/2008,2,,0
5665,8/24/2008,3,,0
5666,8/24/2008,4,,0
5667,8/24/2008,5,,0
5668,8/24/2008,6,,0
5669,8/24/2008,7,,0
5670,8/24/2008,8,,0
5671,8/24/2008,9,,0
5672,8/24/2008,10,,0
5673,8/24/2008,11,,0
5674,8/24/2008,12,,0
5675,8/24/2008,13,,0
5676,8/24/2008,14,,0
5677,8/24/2008,15,,9
5678,8/24/2008,16,,127
5679,8/24/2008,17,,633
5680,8/24/2008,18,,231
5681,8/24/2008,19,,0
5682,8/24/2008,20,,0
5683,8/24/2008,21,,0
5684,8/24/2008,22,,0
5685,8/24/2008,23,,0
5686,8/24/2008,24,,0
5687,8/25/2008,1,,0
5688,8/25/2008,2,,0
5689,8/25/2008,3,,0
5690,8/25/2008,4,,0
5691,8/25/2008,5,,0
5692,8/25/2008,6,,0
5693,8/25/2008,7,,0
5694,8/25/2008,8,,0
5695,8/25/2008,9,,0
5696,8/25/2008,10,,0
5697,8/25/2008,11,,0
5698,8/25/2008,12,,0
5699,8/25/2008,13,,0
5700,8/25/2008,14,,1
5701,8/25/2008,15,,192
5702,8/25/2008,16,,274
5703,8/25/2008,17,,148
5704,8/25/2008,18,,133
5705,8/25/2008,19,,154
5706,8/25/2008,20,,84
5707,8/25/2008,21,,11
5708,8/25/2008,22,,3
5709,8/25/2008,23,,0
5710,8/25/2008,24,,0
5711,8/26/2008,1,,0
5712,8/26/2008,2,,0
5713,8/26/2008,3,,0
5714,8/26/2008,4,,0
5715,8/26/2008,5,,0
5716,8/26/2008,6,,0
5717,8/26/2008,7,,0
5718,8/26/2008,8,,0
5719,8/26/2008,9,,0
5720,8/26/2008,10,,0
5721,8/26/2008,11,,0
5722,8/26/2008,12,,0
5723,8/26/2008,13,,0
5724,8/26/2008,14,,0
5725,8/26/2008,15,,8
5726,8/26/2008,16,,17
5727,8/26/2008,17,,344
5728,8/26/2008,18,,326
5729,8/26/2008,19,,280
5730,8/26/2008,20,,23
5731,8/26/2008,21,,2
5732,8/26/2008,22,,0
5733,8/26/2008,23,,0
5734,8/26/2008,24,,0
5735,8/27/2008,1,,0
5736,8/27/2008,2,,0
5737,8/27/2008,3,,0
5738,8/27/2008,4,,0
5739,8/27/2008,5,,0
5740,8/27/2008,6,,0
5741,8/27/2008,7,,0
5742,8/27/2008,8,,0
5743,8/27/2008,9,,0
5744,8/27/2008,10,,0
5745,8/27/2008,11,,0
5746,8/27/2008,12,,0
5747,8/27/2008,13,,0
5748,8/27/2008,14,,0
5749,8/27/2008,15,,1
5750,8/27/2008,16,,98
5751,8/27/2008,17,,352
5752,8/27/2008,18,,546
5753,8/27/2008,19,,3
5754,8/27/2008,20,,0
5755,8/27/2008,21,,0
5756,8/27/2008,22,,0
5757,8/27/2008,23,,0
5758,8/27/2008,24,,0
5759,8/28/2008,1,,0
5760,8/28/2008,2,,0
5761,8/28/2008,3,,0
5762,8/28/2008,4,,0
5763,8/28/2008,5,,0
5764,8/28/2008,6,,0
5765,8/28/2008,7,,0
5766,8/28/2008,8,,0
5767,8/28/2008,9,,0
5768,8/28/2008,10,,0
5769,8/28/2008,11,,0
5770,8/28/2008,12,,0
5771,8/28/2008,13,,0
5772,8/28/2008,14,,0
5773,8/28/2008,15,,0
5774,8/28/2008,16,,279
5775,8/28/2008,17,,564
5776,8/28/2008,18,,157
5777,8/28/2008,19,,0
5778,8/28/2008,20,,0
5779,8/28/2008,21,,0
5780,8/28/2008,22,,0
5781,8/28/2008,23,,0
5782,8/28/2008,24,,0
5783,8/29/2008,1,,0
5784,8/29/2008,2,,0
5785,8/29/2008,3,,0
5786,8/29/2008,4,,0
5787,8/29/2008,5,,0
5788,8/29/2008,6,,0
5789,8/29/2008,7,,0
5790,8/29/2008,8,,0
5791,8/29/2008,9,,0
5792,8/29/2008,10,,0
5793,8/29/2008,11,,0
5794,8/29/2008,12,,0
5795,8/29/2008,13,,0
5796,8/29/2008,14,,0
5797,8/29/2008,15,,18
5798,8/29/2008,16,,121
5799,8/29/2008,17,,732
5800,8/29/2008,18,,105
5801,8/29/2008,19,,24
5802,8/29/2008,20,,0
5803,8/29/2008,21,,0
5804,8/29/2008,22,,0
5805,8/29/2008,23,,0
5806,8/29/2008,24,,0
5807,8/30/2008,1,,0
5808,8/30/2008,2,,0
5809,8/30/2008,3,,0
5810,8/30/2008,4,,0
5811,8/30/2008,5,,0
5812,8/30/2008,6,,0
5813,8/30/2008,7,,0
5814,8/30/2008,8,,0
5815,8/30/2008,9,,0
5816,8/30/2008,10,,0
5817,8/30/2008,11,,0
5818,8/30/2008,12,,0
5819,8/30/2008,13,,0
5820,8/30/2008,14,,0
5821,8/30/2008,15,,4
5822,8/30/2008,16,,265
5823,8/30/2008,17,,621
5824,8/30/2008,18,,83
5825,8/30/2008,19,,27
5826,8/30/2008,20,,0
5827,8/30/2008,21,,0
5828,8/30/2008,22,,0
5829,8/30/2008,23,,0
5830,8/30/2008,24,,0
5831,8/31/2008,1,,0
5832,8/31/2008,2,,0
5833,8/31/2008,3,,0
5834,8/31/2008,4,,0
5835,8/31/2008,5,,0
5836,8/31/2008,6,,0
5837,8/31/2008,7,,0
5838,8/31/2008,8,,0
5839,8/31/2008,9,,0
5840,8/31/2008,10,,0
5841,8/31/2008,11,,0
5842,8/31/2008,12,,0
5843,8/31/2008,13,,0
5844,8/31/2008,14,,0
5845,8/31/2008,15,,0
5846,8/31/2008,16,,17
5847,8/31/2008,17,,305
5848,8/31/2008,18,,298
5849,8/31/2008,19,,177
5850,8/31/2008,20,,203
5851,8/31/2008,21,,0
5852,8/31/2008,22,,0
5853,8/31/2008,23,,0
5854,8/31/2008,24,,0
5855,9/1/2008,1,,0
5856,9/1/2008,2,,0
5857,9/1/2008,3,,0
5858,9/1/2008,4,,0
5859,9/1/2008,5,,0
5860,9/1/2008,6,,0
5861,9/1/2008,7,,0
5862,9/1/2008,8,,0
5863,9/1/2008,9,,0
5864,9/1/2008,10,,0
5865,9/1/2008,11,,0
5866,9/1/2008,12,,0
5867,9/1/2008,13,,0
5868,9/1/2008,14,,0
5869,9/1/2008,15,,0
5870,9/1/2008,16,,8
5871,9/1/2008,17,,225
5872,9/1/2008,18,,435
5873,9/1/2008,19,,221
5874,9/1/2008,20,,111
5875,9/1/2008,21,,0
5876,9/1/2008,22,,0
5877,9/1/2008,23,,0
5878,9/1/2008,24,,0
5879,9/2/2008,1,,0
5880,9/2/2008,2,,0
5881,9/2/2008,3,,0
5882,9/2/2008,4,,0
5883,9/2/2008,5,,0
5884,9/2/2008,6,,0
5885,9/2/2008,7,,0
5886,9/2/2008,8,,0
5887,9/2/2008,9,,0
5888,9/2/2008,10,,0
5889,9/2/2008,11,,0
5890,9/2/2008,12,,0
5891,9/2/2008,13,,0
5892,9/2/2008,14,,0
5893,9/2/2008,15,,0
5894,9/2/2008,16,,0
5895,9/2/2008,17,,167
5896,9/2/2008,18,,818
5897,9/2/2008,19,,15
5898,9/2/2008,20,,0
5899,9/2/2008,21,,0
5900,9/2/2008,22,,0
5901,9/2/2008,23,,0
5902,9/2/2008,24,,0
5903,9/3/2008,1,,0
5904,9/3/2008,2,,0
5905,9/3/2008,3,,0
5906,9/3/2008,4,,0
5907,9/3/2008,5,,0
5908,9/3/2008,6,,0
5909,9/3/2008,7,,0
5910,9/3/2008,8,,0
5911,9/3/2008,9,,0
5912,9/3/2008,10,,0
5913,9/3/2008,11,,0
5914,9/3/2008,12,,0
5915,9/3/2008,13,,0
5916,9/3/2008,14,,0
5917,9/3/2008,15,,0
5918,9/3/2008,16,,4
5919,9/3/2008,17,,613
5920,9/3/2008,18,,382
5921,9/3/2008,19,,1
5922,9/3/2008,20,,0
5923,9/3/2008,21,,0
5924,9/3/2008,22,,0
5925,9/3/2008,23,,0
5926,9/3/2008,24,,0
5927,9/4/2008,1,,0
5928,9/4/2008,2,,0
5929,9/4/2008,3,,0
5930,9/4/2008,4,,0
5931,9/4/2008,5,,0
5932,9/4/2008,6,,0
5933,9/4/2008,7,,0
5934,9/4/2008,8,,0
5935,9/4/2008,9,,0
5936,9/4/2008,10,,0
5937,9/4/2008,11,,0
5938,9/4/2008,12,,0
5939,9/4/2008,13,,0
5940,9/4/2008,14,,0
5941,9/4/2008,15,,0
5942,9/4/2008,16,,2
5943,9/4/2008,17,,342
5944,9/4/2008,18,,656
5945,9/4/2008,19,,0
5946,9/4/2008,20,,0
5947,9/4/2008,21,,0
5948,9/4/2008,22,,0
5949,9/4/2008,23,,0
5950,9/4/2008,24,,0
5951,9/5/2008,1,,0
5952,9/5/2008,2,,0
5953,9/5/2008,3,,0
5954,9/5/2008,4,,0
5955,9/5/2008,5,,0
5956,9/5/2008,6,,0
5957,9/5/2008,7,,0
5958,9/5/2008,8,,0
5959,9/5/2008,9,,0
5960,9/5/2008,10,,0
5961,9/5/2008,11,,0
5962,9/5/2008,12,,0
5963,9/5/2008,13,,0
5964,9/5/2008,14,,0
5965,9/5/2008,15,,0
5966,9/5/2008,16,,1
5967,9/5/2008,17,,503
5968,9/5/2008,18,,495
5969,9/5/2008,19,,1
5970,9/5/2008,20,,0
5971,9/5/2008,21,,0
5972,9/5/2008,22,,0
5973,9/5/2008,23,,0
5974,9/5/2008,24,,0
5975,9/6/2008,1,,0
5976,9/6/2008,2,,0
5977,9/6/2008,3,,0
5978,9/6/2008,4,,0
5979,9/6/2008,5,,0
5980,9/6/2008,6,,0
5981,9/6/2008,7,,0
5982,9/6/2008,8,,0
5983,9/6/2008,9,,0
5984,9/6/2008,10,,0
5985,9/6/2008,11,,0
5986,9/6/2008,12,,0
5987,9/6/2008,13,,0
5988,9/6/2008,14,,0
5989,9/6/2008,15,,0
5990,9/6/2008,16,,162
5991,9/6/2008,17,,571
5992,9/6/2008,18,,257
5993,9/6/2008,19,,10
5994,9/6/2008,20,,0
5995,9/6/2008,21,,0
5996,9/6/2008,22,,0
5997,9/6/2008,23,,0
5998,9/6/2008,24,,0
5999,9/7/2008,1,,0
6000,9/7/2008,2,,0
6001,9/7/2008,3,,0
6002,9/7/2008,4,,0
6003,9/7/2008,5,,0
6004,9/7/2008,6,,0
6005,9/7/2008,7,,0
6006,9/7/2008,8,,0
6007,9/7/2008,9,,0
6008,9/7/2008,10,,0
6009,9/7/2008,11,,0
6010,9/7/2008,12,,0
6011,9/7/2008,13,,0
6012,9/7/2008,14,,0
6013,9/7/2008,15,,0
6014,9/7/2008,16,,1
6015,9/7/2008,17,,918
6016,9/7/2008,18,,81
6017,9/7/2008,19,,0
6018,9/7/2008,20,,0
6019,9/7/2008,21,,0
6020,9/7/2008,22,,0
6021,9/7/2008,23,,0
6022,9/7/2008,24,,0
6023,9/8/2008,1,,0
6024,9/8/2008,2,,0
6025,9/8/2008,3,,0
6026,9/8/2008,4,,0
6027,9/8/2008,5,,0
6028,9/8/2008,6,,0
6029,9/8/2008,7,,0
6030,9/8/2008,8,,0
6031,9/8/2008,9,,0
6032,9/8/2008,10,,0
6033,9/8/2008,11,,0
6034,9/8/2008,12,,0
6035,9/8/2008,13,,0
6036,9/8/2008,14,,0
6037,9/8/2008,15,,0
6038,9/8/2008,16,,0
6039,9/8/2008,17,,374
6040,9/8/2008,18,,620
6041,9/8/2008,19,,6
6042,9/8/2008,20,,0
6043,9/8/2008,21,,0
6044,9/8/2008,22,,0
6045,9/8/2008,23,,0
6046,9/8/2008,24,,0
6047,9/9/2008,1,,0
6048,9/9/2008,2,,0
6049,9/9/2008,3,,0
6050,9/9/2008,4,,0
6051,9/9/2008,5,,0
6052,9/9/2008,6,,0
6053,9/9/2008,7,,0
6054,9/9/2008,8,,0
6055,9/9/2008,9,,0
6056,9/9/2008,10,,0
6057,9/9/2008,11,,0
6058,9/9/2008,12,,0
6059,9/9/2008,13,,0
6060,9/9/2008,14,,0
6061,9/9/2008,15,,2
6062,9/9/2008,16,,18
6063,9/9/2008,17,,603
6064,9/9/2008,18,,375
6065,9/9/2008,19,,2
6066,9/9/2008,20,,0
6067,9/9/2008,21,,0
6068,9/9/2008,22,,0
6069,9/9/2008,23,,0
6070,9/9/2008,24,,0
6071,9/10/2008,1,,0
6072,9/10/2008,2,,0
6073,9/10/2008,3,,0
6074,9/10/2008,4,,0
6075,9/10/2008,5,,0
6076,9/10/2008,6,,0
6077,9/10/2008,7,,0
6078,9/10/2008,8,,0
6079,9/10/2008,9,,0
6080,9/10/2008,10,,0
6081,9/10/2008,11,,0
6082,9/10/2008,12,,0
6083,9/10/2008,13,,0
6084,9/10/2008,14,,1
6085,9/10/2008,15,,19
6086,9/10/2008,16,,79
6087,9/10/2008,17,,713
6088,9/10/2008,18,,144
6089,9/10/2008,19,,44
6090,9/10/2008,20,,0
6091,9/10/2008,21,,0
6092,9/10/2008,22,,0
6093,9/10/2008,23,,0
6094,9/10/2008,24,,0
6095,9/11/2008,1,,0
6096,9/11/2008,2,,0
6097,9/11/2008,3,,0
6098,9/11/2008,4,,0
6099,9/11/2008,5,,0
6100,9/11/2008,6,,0
6101,9/11/2008,7,,0
6102,9/11/2008,8,,0
6103,9/11/2008,9,,0
6104,9/11/2008,10,,0
6105,9/11/2008,11,,0
6106,9/11/2008,12,,0
6107,9/11/2008,13,,0
6108,9/11/2008,14,,0
6109,9/11/2008,15,,0
6110,9/11/2008,16,,6
6111,9/11/2008,17,,343
6112,9/11/2008,18,,502
6113,9/11/2008,19,,113
6114,9/11/2008,20,,22
6115,9/11/2008,21,,14
6116,9/11/2008,22,,0
6117,9/11/2008,23,,0
6118,9/11/2008,24,,0
6119,9/12/2008,1,,0
6120,9/12/2008,2,,0
6121,9/12/2008,3,,0
6122,9/12/2008,4,,0
6123,9/12/2008,5,,0
6124,9/12/2008,6,,0
6125,9/12/2008,7,,0
6126,9/12/2008,8,,0
6127,9/12/2008,9,,0
6128,9/12/2008,10,,0
6129,9/12/2008,11,,0
6130,9/12/2008,12,,0
6131,9/12/2008,13,,0
6132,9/12/2008,14,,0
6133,9/12/2008,15,,1
6134,9/12/2008,16,,1
6135,9/12/2008,17,,109
6136,9/12/2008,18,,540
6137,9/12/2008,19,,332
6138,9/12/2008,20,,17
6139,9/12/2008,21,,0
6140,9/12/2008,22,,0
6141,9/12/2008,23,,0
6142,9/12/2008,24,,0
6143,9/13/2008,1,,0
6144,9/13/2008,2,,0
6145,9/13/2008,3,,0
6146,9/13/2008,4,,0
6147,9/13/2008,5,,0
6148,9/13/2008,6,,0
6149,9/13/2008,7,,0
6150,9/13/2008,8,,0
6151,9/13/2008,9,,0
6152,9/13/2008,10,,0
6153,9/13/2008,11,,0
6154,9/13/2008,12,,0
6155,9/13/2008,13,,0
6156,9/13/2008,14,,0
6157,9/13/2008,15,,0
6158,9/13/2008,16,,6
6159,9/13/2008,17,,217
6160,9/13/2008,18,,66
6161,9/13/2008,19,,40
6162,9/13/2008,20,,183
6163,9/13/2008,21,,455
6164,9/13/2008,22,,33
6165,9/13/2008,23,,0
6166,9/13/2008,24,,0
6167,9/14/2008,1,,0
6168,9/14/2008,2,,0
6169,9/14/2008,3,,0
6170,9/14/2008,4,,0
6171,9/14/2008,5,,0
6172,9/14/2008,6,,0
6173,9/14/2008,7,,0
6174,9/14/2008,8,,0
6175,9/14/2008,9,,0
6176,9/14/2008,10,,0
6177,9/14/2008,11,,0
6178,9/14/2008,12,,0
6179,9/14/2008,13,,0
6180,9/14/2008,14,,0
6181,9/14/2008,15,,20
6182,9/14/2008,16,,436
6183,9/14/2008,17,,335
6184,9/14/2008,18,,203
6185,9/14/2008,19,,5
6186,9/14/2008,20,,1
6187,9/14/2008,21,,0
6188,9/14/2008,22,,0
6189,9/14/2008,23,,0
6190,9/14/2008,24,,0
6191,9/15/2008,1,,0
6192,9/15/2008,2,,0
6193,9/15/2008,3,,0
6194,9/15/2008,4,,0
6195,9/15/2008,5,,0
6196,9/15/2008,6,,0
6197,9/15/2008,7,,0
6198,9/15/2008,8,,0
6199,9/15/2008,9,,0
6200,9/15/2008,10,,0
6201,9/15/2008,11,,0
6202,9/15/2008,12,,0
6203,9/15/2008,13,,0
6204,9/15/2008,14,,0
6205,9/15/2008,15,,0
6206,9/15/2008,16,,0
6207,9/15/2008,17,,65
6208,9/15/2008,18,,627
6209,9/15/2008,19,,185
6210,9/15/2008,20,,37
6211,9/15/2008,21,,86
6212,9/15/2008,22,,0
6213,9/15/2008,23,,0
6214,9/15/2008,24,,0
6215,9/16/2008,1,,0
6216,9/16/2008,2,,0
6217,9/16/2008,3,,0
6218,9/16/2008,4,,0
6219,9/16/2008,5,,0
6220,9/16/2008,6,,0
6221,9/16/2008,7,,0
6222,9/16/2008,8,,0
6223,9/16/2008,9,,0
6224,9/16/2008,10,,0
6225,9/16/2008,11,,0
6226,9/16/2008,12,,0
6227,9/16/2008,13,,0
6228,9/16/2008,14,,0
6229,9/16/2008,15,,0
6230,9/16/2008,16,,0
6231,9/16/2008,17,,120
6232,9/16/2008,18,,560
6233,9/16/2008,19,,199
6234,9/16/2008,20,,20
6235,9/16/2008,21,,101
6236,9/16/2008,22,,0
6237,9/16/2008,23,,0
6238,9/16/2008,24,,0
6239,9/17/2008,1,,0
6240,9/17/2008,2,,0
6241,9/17/2008,3,,0
6242,9/17/2008,4,,0
6243,9/17/2008,5,,0
6244,9/17/2008,6,,0
6245,9/17/2008,7,,0
6246,9/17/2008,8,,0
6247,9/17/2008,9,,0
6248,9/17/2008,10,,0
6249,9/17/2008,11,,0
6250,9/17/2008,12,,0
6251,9/17/2008,13,,0
6252,9/17/2008,14,,0
6253,9/17/2008,15,,0
6254,9/17/2008,16,,0
6255,9/17/2008,17,,33
6256,9/17/2008,18,,661
6257,9/17/2008,19,,285
6258,9/17/2008,20,,15
6259,9/17/2008,21,,6
6260,9/17/2008,22,,0
6261,9/17/2008,23,,0
6262,9/17/2008,24,,0
6263,9/18/2008,1,,0
6264,9/18/2008,2,,0
6265,9/18/2008,3,,0
6266,9/18/2008,4,,0
6267,9/18/2008,5,,0
6268,9/18/2008,6,,0
6269,9/18/2008,7,,0
6270,9/18/2008,8,,0
6271,9/18/2008,9,,0
6272,9/18/2008,10,,0
6273,9/18/2008,11,,0
6274,9/18/2008,12,,0
6275,9/18/2008,13,,0
6276,9/18/2008,14,,0
6277,9/18/2008,15,,0
6278,9/18/2008,16,,0
6279,9/18/2008,17,,4
6280,9/18/2008,18,,46
6281,9/18/2008,19,,91
6282,9/18/2008,20,,203
6283,9/18/2008,21,,646
6284,9/18/2008,22,,10
6285,9/18/2008,23,,0
6286,9/18/2008,24,,0
6287,9/19/2008,1,,0
6288,9/19/2008,2,,0
6289,9/19/2008,3,,0
6290,9/19/2008,4,,0
6291,9/19/2008,5,,0
6292,9/19/2008,6,,0
6293,9/19/2008,7,,0
6294,9/19/2008,8,,0
6295,9/19/2008,9,,0
6296,9/19/2008,10,,0
6297,9/19/2008,11,,0
6298,9/19/2008,12,,0
6299,9/19/2008,13,,0
6300,9/19/2008,14,,0
6301,9/19/2008,15,,0
6302,9/19/2008,16,,0
6303,9/19/2008,17,,0
6304,9/19/2008,18,,0
6305,9/19/2008,19,,8
6306,9/19/2008,20,,164
6307,9/19/2008,21,,808
6308,9/19/2008,22,,20
6309,9/19/2008,23,,0
6310,9/19/2008,24,,0
6311,9/20/2008,1,,0
6312,9/20/2008,2,,0
6313,9/20/2008,3,,0
6314,9/20/2008,4,,0
6315,9/20/2008,5,,0
6316,9/20/2008,6,,0
6317,9/20/2008,7,,0
6318,9/20/2008,8,,0
6319,9/20/2008,9,,0
6320,9/20/2008,10,,0
6321,9/20/2008,11,,0
6322,9/20/2008,12,,0
6323,9/20/2008,13,,0
6324,9/20/2008,14,,0
6325,9/20/2008,15,,0
6326,9/20/2008,16,,0
6327,9/20/2008,17,,0
6328,9/20/2008,18,,54
6329,9/20/2008,19,,43
6330,9/20/2008,20,,313
6331,9/20/2008,21,,544
6332,9/20/2008,22,,46
6333,9/20/2008,23,,0
